k10 [1/s],k12 [1/s],k21 [1/s],k13 [1/s],k31 [1/s],V1 [litres]
0.007788607,0.004389897,0.0026984592,0.0015201366,6.8794405e-5,3.067685
0.00578045,0.004231717,0.0025058694,0.00080240617,4.6169054e-5,4.5017896
0.00653293,0.0040955897,0.0024162326,0.00062123296,4.229288e-5,4.010615
0.006708955,0.0041550784,0.0024017028,0.00058497785,4.1384526e-5,3.8506176
0.0062571624,0.004013003,0.002387981,0.0006498088,4.531765e-5,4.167582
0.0057674465,0.0037701959,0.00241344,0.00073429506,4.8366386e-5,4.439933
0.006785877,0.004179738,0.002396911,0.0005677674,4.1042633e-5,3.7791538
0.0071198065,0.004336226,0.0023301356,0.0005388849,3.8553277e-5,3.7511256
0.0063532814,0.0040425844,0.0023666415,0.000624222,4.5311608e-5,4.066207
0.004917042,0.0050505474,0.0025106096,0.0009696263,5.2711952e-5,5.1536417
0.005096696,0.004362719,0.0026334764,0.0010085476,4.9248392e-5,4.9737
0.006054011,0.0033412182,0.0025632265,0.0007869834,4.138488e-5,4.177193
